NAME,DP03_0062E,DP03_0119PE,DP03_0009PE,DP05_0001E,DP05_0018E,DP05_0019E,DP05_0077PE,DP05_0003PE
"Wilbarger County, Texas",51626,16.8,9.8,12712,39.5,2859,25.8,51.9
"Willacy County, Texas",45645,18.7,7.3,20218,33.7,4835,83.8,45.9
"Williamson County, Texas",108309,4.4,4.0,643889,37.2,157599,18.9,50.3
"Wilson County, Texas",92461,6.0,3.9,51501,40.1,12118,35.3,49.8
"Winkler County, Texas",91898,7.6,1.9,7540,35.3,2144,56.5,46.4
"Wise County, Texas",89897,6.3,5.0,72359,40.0,17836,18.0,49.5
"Wood County, Texas",62524,9.2,5.7,46094,48.4,8728,9.2,50.1
"Yoakum County, Texas",82261,7.7,3.4,7589,33.0,2459,62.8,47.6
"Young County, Texas",63723,13.7,2.9,17963,40.7,4277,16.0,50.2
"Zapata County, Texas",36527,32.7,8.0,13855,31.5,4463,89.3,50.1
"Zavala County, Texas",41887,30.8,7.4,9532,32.5,2810,90.7,47.3
"Beaver County, Utah",85603,5.7,2.4,7172,34.4,2146,13.5,47.0
"Box Elder County, Utah",77865,6.2,3.2,59725,32.9,18468,7.7,48.8
"Cache County, Utah",78292,7.9,2.4,137031,25.9,40640,8.4,49.9
"Carbon County, Utah",53673,12.0,5.5,20446,38.8,5260,10.8,49.9
"Daggett County, Utah",58750,4.7,8.6,747,45.0,169,1.9,43.5
"Davis County, Utah",108058,4.8,2.5,366742,32.3,113064,7.4,49.3
"Duchesne County, Utah",74738,10.6,3.9,19932,33.8,6460,4.5,49.6
"Emery County, Utah",69956,6.8,3.6,9968,39.1,2833,6.6,49.4
"Garfield County, Utah",61688,6.6,5.1,5170,41.0,1121,3.1,48.2
"Grand County, Utah",62521,8.9,2.9,9697,39.6,1786,10.2,48.5
"Iron County, Utah",65527,7.6,3.4,60201,29.9,16650,8.3,50.1
"Juab County, Utah",89803,6.9,2.3,12273,30.5,4137,1.6,47.3
"Kane County, Utah",75000,6.4,4.6,7996,43.7,1811,3.4,49.0
"Millard County, Utah",70877,8.1,6.7,13179,33.4,4137,11.8,48.4
"Morgan County, Utah",126092,1.9,2.2,12585,32.5,4285,2.1,48.1
"Piute County, Utah",44650,7.2,7.0,1705,47.1,319,1.2,46.9
"Rich County, Utah",76875,7.0,2.7,2588,37.2,836,6.0,49.3
"Salt Lake County, Utah",94658,5.3,3.7,1184689,33.8,306344,13.9,49.5
"San Juan County, Utah",54890,14.3,12.1,14466,34.6,4042,2.6,49.6
"Sanpete County, Utah",67459,9.2,5.0,29209,33.8,7121,7.7,46.7
"Sevier County, Utah",73765,8.6,3.4,21854,36.7,6203,3.5,48.7
"Summit County, Utah",137058,2.8,2.1,42709,41.0,10151,8.0,48.6
"Tooele County, Utah",101846,2.9,3.6,76648,32.0,24162,11.5,49.2
"Uintah County, Utah",69861,7.8,5.8,36458,33.0,11633,6.5,49.6
"Utah County, Utah",96877,5.7,3.5,683622,25.5,219931,8.2,49.3
"Wasatch County, Utah",115146,3.4,2.4,35808,36.1,10589,10.9,48.4
"Washington County, Utah",76411,6.5,3.3,189827,39.0,47138,7.7,50.1
"Wayne County, Utah",70074,5.6,0.8,2557,43.1,600,2.1,48.6
"Weber County, Utah",87083,5.1,3.0,266183,33.5,72096,15.0,49.4
"Addison County, Vermont",88478,4.2,3.8,37497,44.0,6068,1.3,50.3
"Bennington County, Vermont",71494,6.7,4.2,37312,46.6,7037,1.0,51.4
"Caledonia County, Vermont",66075,8.2,2.6,30425,45.6,5759,1.2,49.4
"Chittenden County, Vermont",94310,4.0,3.7,168831,37.0,29424,0.5,50.8
"Essex County, Vermont",58985,8.7,5.6,5972,51.4,1026,0.3,49.6
"Franklin County, Vermont",79078,7.0,2.8,50379,40.9,10983,0.6,50.2
"Grand Isle County, Vermont",90625,7.0,3.4,7393,48.7,1267,0.3,47.9
"Lamoille County, Vermont",69897,4.1,3.6,26036,41.2,5237,0.5,49.9
"Orange County, Vermont",77328,5.5,2.8,29594,46.9,5326,0.5,50.0
"Orleans County, Vermont",66426,8.4,5.2,27492,45.4,5345,0.8,49.4
"Rutland County, Vermont",64778,7.2,4.1,60484,47.7,10609,0.3,50.0
"Washington County, Vermont",79853,6.1,3.0,59958,43.7,10955,0.8,50.2
"Windham County, Vermont",68021,6.0,4.3,45913,47.3,7831,0.6,50.5
"Windsor County, Vermont",75247,4.4,3.8,57968,47.8,10310,0.5,50.8
"Accomack County, Virginia",57500,10.2,3.8,33326,47.5,6924,5.6,51.3
"Albemarle County, Virginia",102617,3.7,3.3,113683,39.8,22432,2.1,51.9
"Alleghany County, Virginia",55160,9.7,2.5,14962,48.1,2734,0.2,50.4
"Amelia County, Virginia",66339,4.9,5.3,13342,44.8,2769,0.0,50.2
"Amherst County, Virginia",67298,7.3,3.8,31385,43.3,6255,1.2,52.4
"Appomattox County, Virginia",62337,8.7,4.2,16424,43.3,3591,0.6,51.4
"Arlington County, Virginia",140160,5.0,3.3,235463,35.5,42754,2.5,49.7
"Augusta County, Virginia",79972,5.2,3.0,77713,44.9,14527,2.5,48.7
"Bath County, Virginia",61709,12.2,2.0,4123,52.3,707,0.7,49.9
"Bedford County, Virginia",77644,5.1,3.2,80254,47.1,15735,1.2,50.7
"Bland County, Virginia",61375,8.6,1.7,6211,47.1,879,0.0,42.7
"Botetourt County, Virginia",80467,3.3,2.6,33875,48.1,6355,0.9,50.2
"Brunswick County, Virginia",52978,12.9,6.3,15868,44.4,2479,0.6,46.5
"Buchanan County, Virginia",42216,17.9,3.6,19857,47.3,3392,0.4,48.1
"Buckingham County, Virginia",59199,11.0,4.9,16914,43.7,3060,0.8,44.1
"Campbell County, Virginia",62608,7.1,4.7,55398,43.2,10884,1.7,51.3
"Caroline County, Virginia",86267,7.2,4.6,31541,39.4,7184,1.5,49.8
"Carroll County, Virginia",52575,11.2,5.0,29158,49.0,5207,2.6,50.5
"Charles City County, Virginia",70339,8.2,4.9,6686,52.6,973,0.9,50.4
"Charlotte County, Virginia",48892,22.9,2.3,11475,45.2,2585,0.5,50.0
"Chesterfield County, Virginia",98910,4.8,4.6,371610,38.9,88521,2.3,51.6
"Clarke County, Virginia",114185,3.2,3.5,15060,48.3,2859,2.7,51.3
"Craig County, Virginia",67778,10.4,2.3,4881,46.1,1223,0.0,50.0
"Culpeper County, Virginia",96098,6.3,2.9,53563,39.3,13405,3.3,49.7
"Cumberland County, Virginia",57057,3.4,2.9,9745,45.2,1896,0.2,49.6
"Dickenson County, Virginia",43831,16.2,2.7,13920,45.9,2686,0.5,48.9
"Dinwiddie County, Virginia",83898,8.4,4.8,28083,43.4,5655,0.8,50.0
"Essex County, Virginia",56481,10.5,6.3,10604,47.1,1905,0.3,54.5
"Fairfax County, Virginia",150113,4.1,4.0,1144474,38.9,264791,1.9,50.1
"Fauquier County, Virginia",129495,4.2,2.4,73935,40.8,17315,4.1,50.3
"Floyd County, Virginia",61401,4.4,3.3,15560,48.0,2885,1.9,50.5
"Fluvanna County, Virginia",91959,5.9,3.8,27764,43.3,5494,1.4,54.1
"Franklin County, Virginia",68348,8.5,2.6,54958,48.5,10371,2.0,50.5
"Frederick County, Virginia",95603,4.4,4.1,93355,40.6,21342,5.2,49.6
"Giles County, Virginia",64819,4.5,2.3,16610,45.8,3297,1.4,50.7
"Gloucester County, Virginia",83689,3.8,3.3,39228,44.6,7863,1.4,50.2
"Goochland County, Virginia",118695,2.7,2.6,25613,49.4,4245,2.1,50.2
"Grayson County, Virginia",42864,13.0,3.9,15323,48.5,2521,0.8,47.1
"Greene County, Virginia",85268,8.7,3.1,20850,40.8,4861,1.3,52.2
"Greensville County, Virginia",56759,8.2,6.7,11304,39.9,1841,1.2,37.3
"Halifax County, Virginia",49244,12.5,4.0,33811,46.7,6843,0.6,52.0
"Hanover County, Virginia",109504,3.4,2.7,111652,42.3,24258,1.0,50.5
"Henrico County, Virginia",86397,6.0,3.9,334434,39.4,74265,1.7,52.3
"Henry County, Virginia",48445,10.3,4.1,50365,47.9,9789,4.4,51.9
"Highland County, Virginia",62946,3.6,16.0,2265,57.1,314,0.0,55.1
"Isle of Wight County, Virginia",96118,5.9,4.6,39444,44.2,8403,1.5,49.9
"James City County, Virginia",107046,3.3,3.5,80046,47.2,15724,1.7,51.8
"King and Queen County, Virginia",72851,11.0,4.9,6676,49.0,1190,0.5,49.6
"King George County, Virginia",110517,4.2,3.8,27468,38.3,6770,2.4,49.5
"King William County, Virginia",85212,5.9,3.5,18232,40.5,4187,1.5,50.8
"Lancaster County, Virginia",67169,10.4,10.0,10876,59.1,1601,0.3,52.4
"Lee County, Virginia",42269,20.9,9.3,22042,45.4,4038,0.5,46.9
"Loudoun County, Virginia",178707,2.9,3.2,427082,37.8,115775,1.9,50.0
"Louisa County, Virginia",80343,6.9,5.7,39012,44.8,7883,1.7,50.1
"Lunenburg County, Virginia",54460,13.6,3.6,11990,44.8,2355,0.7,47.3
"Madison County, Virginia",82972,4.9,4.2,13931,46.2,2792,2.0,51.7
"Mathews County, Virginia",75487,3.8,6.0,8517,53.8,1329,0.2,50.6
"Mecklenburg County, Virginia",51691,11.9,3.0,30431,48.8,5633,1.5,50.8
"Middlesex County, Virginia",74154,8.3,4.4,10774,55.5,1715,0.5,50.5
"Montgomery County, Virginia",70769,7.7,3.3,99159,30.2,15167,1.7,48.3
"Nelson County, Virginia",68525,9.6,3.3,14777,51.3,2610,2.6,49.1
"New Kent County, Virginia",120125,4.3,2.7,24139,43.4,4707,1.0,48.0
"Northampton County, Virginia",55933,10.8,4.2,12115,51.6,2286,5.4,51.8
"Northumberland County, Virginia",69500,5.6,3.7,12085,59.5,1787,0.7,52.9
"Nottoway County, Virginia",62161,12.0,5.3,15597,41.2,2995,1.8,45.4
"Orange County, Virginia",94175,7.7,3.7,37208,42.0,7949,2.5,49.9
"Page County, Virginia",59396,6.7,5.0,23750,45.4,4719,1.3,50.0
"Patrick County, Virginia",50938,8.1,2.0,17606,51.0,3060,2.3,49.5
"Pittsylvania County, Virginia",54115,10.4,5.0,60148,48.3,10870,1.7,50.0
"Powhatan County, Virginia",110667,2.1,3.1,31074,45.3,5556,1.5,47.7
"Prince Edward County, Virginia",55082,11.2,2.3,21932,32.4,3271,1.7,48.8
"Prince George County, Virginia",88225,6.8,5.6,42873,33.4,8454,4.2,43.6
"Prince William County, Virginia",128873,4.5,4.5,484625,36.0,129111,3.9,49.7
"Pulaski County, Virginia",60767,8.8,3.6,33771,46.9,6033,1.3,49.8
"Rappahannock County, Virginia",98125,4.5,7.3,7409,50.1,1307,4.2,48.8
"Richmond County, Virginia",64184,3.9,2.9,9047,46.1,1593,5.3,43.7
"Roanoke County, Virginia",82931,3.9,2.9,96793,43.7,19212,1.4,51.5
"Rockbridge County, Virginia",63975,5.1,3.3,22578,49.7,3989,1.5,51.0
"Rockingham County, Virginia",78468,6.3,2.7,84739,40.3,18778,3.8,50.6
"Russell County, Virginia",49020,11.7,4.4,25635,46.5,4793,0.3,50.4
"Scott County, Virginia",45136,13.6,2.9,21504,47.6,3867,1.0,49.2
"Shenandoah County, Virginia",64437,8.7,3.9,44630,42.9,9549,4.0,50.9
"Smyth County, Virginia",46859,11.6,3.0,29585,46.2,5718,1.5,50.6
"Southampton County, Virginia",68465,7.0,6.2,17988,46.9,3444,0.3,47.6
"Spotsylvania County, Virginia",109576,5.0,5.2,143876,38.3,35384,2.8,50.4
"Stafford County, Virginia",133792,3.6,3.8,160520,36.3,42054,4.5,49.4
"Surry County, Virginia",71458,9.9,5.0,6552,50.7,1111,1.9,50.6
"Sussex County, Virginia",62821,6.9,4.4,10793,41.0,1703,0.3,42.0
"Tazewell County, Virginia",45788,14.6,4.8,39933,45.0,7935,0.6,50.6
"Warren County, Virginia",84331,9.3,4.8,41104,40.5,8874,1.4,49.2
"Washington County, Virginia",62774,6.8,3.7,53913,46.9,9340,0.9,50.0
"Westmoreland County, Virginia",59766,9.1,7.5,18683,48.0,3407,3.7,52.1
"Wise County, Virginia",50740,12.8,8.4,35727,42.1,6855,0.8,47.7
"Wythe County, Virginia",55359,10.6,3.9,28219,45.9,5506,0.9,51.1
"York County, Virginia",108326,3.3,4.3,70590,39.8,16478,2.8,50.4
"Alexandria city, Virginia",113638,6.2,3.4,156788,37.5,28712,3.2,51.5
"Bristol city, Virginia",44706,14.7,4.4,17024,42.6,3433,1.6,51.6
"Buena Vista city, Virginia",54458,17.0,2.2,6612,36.2,1421,0.5,52.2
"Charlottesville city, Virginia",69829,9.4,4.7,45863,32.9,7419,2.7,51.6
"Chesapeake city, Virginia",94189,6.3,4.9,251153,37.7,61100,2.3,50.9
"Colonial Heights city, Virginia",76250,9.3,3.7,18210,38.5,4397,3.2,54.5
"Covington city, Virginia",42724,20.6,2.4,5671,41.5,1291,1.3,52.8
"Danville city, Virginia",42778,18.7,4.9,42239,40.8,9439,2.3,54.1
"Emporia city, Virginia",49375,9.0,3.4,5633,39.5,1522,1.2,53.5
"Fairfax city, Virginia",132774,6.2,4.5,24478,37.3,5883,4.1,50.7
"Falls Church city, Virginia",154734,2.3,6.3,14593,39.4,3528,1.6,49.7
"Franklin city, Virginia",65125,10.3,4.7,8212,40.5,2182,2.6,53.3
"Fredericksburg city, Virginia",85368,10.3,4.6,28383,31.0,6008,3.2,52.8
"Galax city, Virginia",41438,19.9,5.5,6698,41.9,1632,11.0,55.7
"Hampton city, Virginia",67758,9.1,6.3,137334,36.5,29583,1.8,52.0
"Harrisonburg city, Virginia",59752,12.5,7.1,51492,25.4,8801,5.4,51.6
"Hopewell city, Virginia",48681,19.6,9.3,22944,36.4,5858,3.3,52.5
"Lexington city, Virginia",89598,10.2,0.7,7420,22.5,526,2.2,43.7
"Lynchburg city, Virginia",59808,11.7,5.0,79255,28.4,15306,1.6,53.3
"Manassas city, Virginia",117919,5.9,3.3,42674,34.7,11529,10.6,48.9
"Manassas Park city, Virginia",100668,3.3,3.4,16923,35.3,4099,7.0,49.1
"Martinsville city, Virginia",42434,16.6,4.4,13584,40.2,3574,2.5,52.0
"Newport News city, Virginia",66718,11.6,5.9,184774,34.2,43054,4.1,51.4
"Norfolk city, Virginia",64017,12.6,6.1,235037,32.4,48090,3.6,49.3
"Norton city, Virginia",38497,21.2,5.4,3620,41.1,683,0.0,52.2
"Petersburg city, Virginia",50741,18.8,11.4,33365,35.8,7660,1.0,54.9
"Poquoson city, Virginia",120919,4.6,1.8,12556,41.4,2872,0.9,49.5
"Portsmouth city, Virginia",58972,14.7,6.6,97299,35.8,22564,1.5,52.0
"Radford city, Virginia",52791,14.6,7.6,16505,23.0,2038,1.5,55.6
"Richmond city, Virginia",62671,12.0,6.0,227595,34.5,40063,2.1,52.5
"Roanoke city, Virginia",52671,14.8,5.5,98677,38.0,22331,2.4,52.9
"Salem city, Virginia",66716,7.3,3.4,25477,40.3,4834,2.0,52.4
"Staunton city, Virginia",62586,8.3,5.0,25765,41.0,4937,1.1,53.9
"Suffolk city, Virginia",90089,7.7,5.3,96638,38.7,22877,1.5,51.3
"Virginia Beach city, Virginia",90685,6.6,4.3,457066,37.4,101006,2.8,50.9
"Waynesboro city, Virginia",56364,9.1,3.8,22574,38.9,5091,5.7,51.8
"Williamsburg city, Virginia",70206,3.7,7.1,15564,24.0,1628,1.0,52.8
"Winchester city, Virginia",64648,12.3,5.9,27981,36.7,6276,7.6,50.2
"Adams County, Washington",65042,16.1,4.1,20690,29.2,7245,60.3,48.7
"Asotin County, Washington",69107,9.0,5.8,22424,45.5,4393,2.8,50.4
"Benton County, Washington",87316,8.4,5.0,210224,36.2,55504,21.7,49.6
"Chelan County, Washington",78306,6.1,4.0,79518,40.4,18117,25.2,49.6
"Clallam County, Washington",67999,6.3,6.0,77593,51.8,12693,4.7,50.7
"Clark County, Washington",94948,5.8,5.2,510516,38.9,118096,9.2,50.3
"Columbia County, Washington",71528,4.2,3.4,3996,52.1,675,7.4,49.7
"Cowlitz County, Washington",72932,8.5,5.1,111539,41.1,25242,7.9,49.9
"Douglas County, Washington",80374,5.4,4.0,43733,38.4,10965,33.4,48.3
"Ferry County, Washington",54650,6.2,10.1,7326,52.8,1237,2.5,49.3
"Franklin County, Washington",82755,10.2,5.3,97676,30.8,30706,50.2,48.5
"Garfield County, Washington",62411,2.8,7.5,2326,52.6,399,3.1,46.7
"Grant County, Washington",71115,11.0,6.3,100428,33.5,28878,39.5,48.9
"Grays Harbor County, Washington",63539,8.9,6.6,76397,44.7,15273,8.3,48.7
"Island County, Washington",88358,4.3,4.7,86747,44.5,15260,6.1,49.7
"Jefferson County, Washington",71143,7.7,7.7,33313,59.5,3845,2.8,51.2
"King County, Washington",122148,5.1,4.6,2262713,37.3,447121,7.2,49.3
"Kitsap County, Washington",98546,5.6,4.8,276581,39.9,55124,5.3,48.6
"Kittitas County, Washington",69928,7.3,5.1,44736,37.9,7819,8.1,49.7
"Klickitat County, Washington",70400,8.6,4.8,23082,47.5,4246,10.6,49.1
"Lewis County, Washington",69690,8.9,5.9,83925,42.4,18159,8.5,49.6
"Lincoln County, Washington",71227,5.7,5.5,11271,46.9,2479,2.9,49.2
"Mason County, Washington",78359,7.7,6.6,66968,44.8,13109,6.0,47.9
"Okanogan County, Washington",60293,13.1,4.8,42811,43.4,9537,19.1,48.9
"Pacific County, Washington",62350,7.7,4.8,23750,54.9,3608,7.8,50.3
"Pend Oreille County, Washington",63750,7.2,6.7,13811,50.0,2662,2.4,48.2
"Pierce County, Washington",96632,5.8,5.0,924106,36.8,214439,8.4,49.8
"San Juan County, Washington",83682,7.8,3.1,18266,56.7,2331,5.6,50.8
"Skagit County, Washington",85474,7.2,4.9,130407,41.9,27564,16.0,50.2
"Skamania County, Washington",90085,5.0,5.7,12276,48.6,2084,5.8,49.2
"Snohomish County, Washington",107982,5.2,4.4,834648,38.4,186635,8.2,49.6
"Spokane County, Washington",73513,7.7,5.7,544323,38.2,118425,4.7,50.1
"Stevens County, Washington",67405,8.2,5.3,47470,46.8,10104,3.0,49.8
"Thurston County, Washington",93985,6.5,5.2,296640,39.8,62593,6.2,50.8
"Wahkiakum County, Washington",57091,13.2,2.6,4573,54.8,845,1.4,49.4
"Walla Walla County, Washington",72212,8.4,5.7,62102,38.3,12885,18.9,49.2
"Whatcom County, Washington",80989,6.9,5.1,228432,38.2,43119,7.1,50.4
"Whitman County, Washington",52893,9.3,6.5,47042,26.1,7385,5.4,49.3
"Yakima County, Washington",68015,11.4,7.1,256605,33.2,75097,48.0,49.9
"Barbour County, West Virginia",48347,16.1,10.3,15454,42.4,3110,0.5,50.7
"Berkeley County, West Virginia",77329,8.2,4.8,126165,38.7,29234,2.2,50.1
"Boone County, West Virginia",56152,13.4,8.8,21312,45.0,4404,0.2,50.1
"Braxton County, West Virginia",44449,13.2,12.8,12345,46.7,2309,0.7,47.8
"Brooke County, West Virginia",52116,8.1,6.0,22053,46.6,3813,0.6,50.6
"Cabell County, West Virginia",52828,13.1,5.8,93300,39.3,18465,0.7,51.1
"Calhoun County, West Virginia",41421,20.8,10.9,6158,48.1,1181,0.1,51.1
"Clay County, West Virginia",42790,18.1,11.8,7946,45.3,1752,0.1,49.5
"Doddridge County, West Virginia",61164,11.9,4.7,7767,45.3,1200,0.2,43.8
"Fayette County, West Virginia",52672,13.8,7.1,39987,44.5,8234,0.3,50.0
"Gilmer County, West Virginia",50991,14.0,8.1,7376,40.7,1166,0.0,39.9
"Grant County, West Virginia",61530,6.2,4.9,10972,46.9,2125,0.2,49.2
"Greenbrier County, West Virginia",48662,15.2,4.2,32688,46.5,6368,1.2,51.8
"Hampshire County, West Virginia",60299,11.1,7.2,23340,48.1,4269,0.7,48.7
"Hancock County, West Virginia",61017,11.1,8.2,28658,46.8,5354,0.6,51.1
"Hardy County, West Virginia",49302,14.9,5.7,14236,47.3,2645,1.1,49.1
"Harrison County, West Virginia",58326,8.6,4.3,65407,42.3,13979,0.5,50.7
"Jackson County, West Virginia",55671,11.3,4.3,27753,43.3,6015,0.5,50.0
"Jefferson County, West Virginia",95523,6.1,4.1,58546,41.0,12573,2.8,50.2
"Kanawha County, West Virginia",58887,12.3,5.5,178198,43.7,35607,0.6,51.5
"Lewis County, West Virginia",52279,13.2,9.4,16808,43.2,3658,0.6,50.0
"Lincoln County, West Virginia",48593,15.8,6.1,20170,44.0,4477,0.2,50.0
"Logan County, West Virginia",47237,16.3,9.8,31826,44.1,6623,0.5,50.6
"McDowell County, West Virginia",29980,29.2,14.9,18413,43.6,3418,0.3,46.4
"Marion County, West Virginia",67537,9.2,5.3,56042,40.4,11194,0.4,50.0
"Marshall County, West Virginia",60329,11.7,4.0,30129,46.2,5731,0.2,49.2
"Mason County, West Virginia",53454,11.1,3.0,25214,44.2,5239,0.0,51.0
"Mercer County, West Virginia",47799,14.4,4.0,59062,43.3,12361,0.4,52.0
"Mineral County, West Virginia",68049,10.3,6.0,26922,44.6,5365,0.3,50.1
"Mingo County, West Virginia",39527,23.6,10.8,22979,44.3,5249,0.1,50.5
"Monongalia County, West Virginia",62704,10.6,5.0,106520,32.5,17233,1.2,48.4
"Monroe County, West Virginia",54508,10.5,10.0,12401,46.7,2568,0.3,50.5
"Morgan County, West Virginia",63805,7.5,3.4,17327,49.3,3025,0.2,49.3
"Nicholas County, West Virginia",49280,11.6,8.6,24446,46.0,5048,0.0,49.7
"Ohio County, West Virginia",57867,10.5,5.8,41904,42.8,8236,0.6,51.4
"Pendleton County, West Virginia",61738,9.0,6.3,6111,50.8,1153,0.0,48.5
"Pleasants County, West Virginia",61038,6.2,6.6,7572,43.4,1486,2.2,45.1
"Pocahontas County, West Virginia",41200,14.8,10.6,7855,49.8,1354,0.5,47.3
"Preston County, West Virginia",61373,9.6,6.2,34204,43.2,6138,0.4,46.6
"Putnam County, West Virginia",77871,7.4,3.2,57250,42.3,12472,0.9,50.2
"Raleigh County, West Virginia",52055,16.5,5.5,73666,42.8,15562,0.5,49.8
"Randolph County, West Virginia",55057,10.6,7.0,27782,44.2,5158,0.4,46.8
"Ritchie County, West Virginia",50256,17.1,1.7,8372,47.2,1646,0.1,50.0
"Roane County, West Virginia",45194,16.2,9.1,13921,46.5,2892,0.9,50.7
"Summers County, West Virginia",42544,16.2,5.7,11833,50.4,1897,0.0,52.1
"Taylor County, West Virginia",56807,9.1,9.6,16543,44.2,3362,0.5,50.0
"Tucker County, West Virginia",53475,8.8,6.2,6698,51.2,963,0.0,49.9
"Tyler County, West Virginia",58293,11.2,5.9,8181,48.4,1590,0.0,50.0
"Upshur County, West Virginia",51859,14.3,5.8,23758,42.0,4943,0.4,49.9
"Wayne County, West Virginia",55539,12.9,5.4,38498,44.5,7915,0.2,51.2
"Webster County, West Virginia",42061,19.3,9.6,8253,47.1,1620,0.0,49.1
"Wetzel County, West Virginia",53341,10.8,5.8,14233,45.6,3036,1.3,50.1
"Wirt County, West Virginia",54688,14.1,3.3,5131,46.2,1096,0.0,49.7
"Wood County, West Virginia",56193,10.2,5.6,83829,43.9,17625,0.8,51.0
"Wyoming County, West Virginia",48038,18.0,5.6,20948,45.3,4275,0.0,50.5
"Adams County, Wisconsin",59153,7.6,5.1,20928,55.5,2900,3.1,45.8
"Ashland County, Wisconsin",57645,8.8,4.7,16050,43.1,3376,1.7,48.6
"Barron County, Wisconsin",64619,6.3,3.1,46741,44.8,9959,2.2,49.8
"Bayfield County, Wisconsin",69609,5.5,3.6,16410,54.1,2719,0.7,48.9
"Brown County, Wisconsin",77490,6.0,2.8,269425,37.9,62752,7.3,50.1
"Buffalo County, Wisconsin",68722,7.0,2.6,13341,46.4,2684,1.8,49.3
"Burnett County, Wisconsin",61664,8.6,4.4,16741,55.2,2701,1.2,48.7
"Calumet County, Wisconsin",87700,4.8,2.2,52626,41.7,11969,4.9,49.2
"Chippewa County, Wisconsin",74009,5.8,3.0,66558,41.7,14426,1.3,48.2
"Clark County, Wisconsin",66250,7.4,3.3,34736,37.0,10348,4.6,48.9
"Columbia County, Wisconsin",82792,5.2,3.0,58322,43.3,12131,2.2,48.5
"Crawford County, Wisconsin",63496,8.1,3.1,16064,47.3,3124,0.9,48.5
"Dane County, Wisconsin",88108,4.8,2.4,564777,35.6,112908,4.6,50.0
"Dodge County, Wisconsin",73992,5.2,3.9,88818,42.9,17496,4.9,47.3
"Door County, Wisconsin",71785,5.6,3.4,30279,54.1,4851,2.4,50.6
"Douglas County, Wisconsin",72579,5.5,3.5,44197,42.8,8531,1.1,49.5
"Dunn County, Wisconsin",71785,5.7,4.2,45349,35.8,8836,1.4,49.3
"Eau Claire County, Wisconsin",71834,5.1,3.1,106328,35.8,21319,1.8,50.4
"Florence County, Wisconsin",62786,5.2,5.5,4617,54.8,726,0.5,49.0
"Fond du Lac County, Wisconsin",73154,5.1,3.1,104053,41.9,22185,4.7,50.3
"Forest County, Wisconsin",59727,9.1,3.5,9261,49.1,1769,1.7,49.1
"Grant County, Wisconsin",64349,7.2,2.8,51678,36.9,10959,1.6,48.2
"Green County, Wisconsin",80248,3.1,3.6,37036,43.1,8099,3.4,49.5
"Green Lake County, Wisconsin",66917,8.5,3.2,19165,45.5,4158,3.8,50.0
"Iowa County, Wisconsin",83372,3.3,3.3,23832,43.7,5212,1.3,49.0
"Iron County, Wisconsin",59058,6.5,2.9,6164,55.9,948,1.1,49.3
"Jackson County, Wisconsin",65508,6.7,5.3,20971,42.6,4524,2.6,46.3
"Jefferson County, Wisconsin",80604,5.9,3.3,85867,41.3,17294,6.6,49.7
"Juneau County, Wisconsin",65150,8.5,4.2,26695,45.9,5226,2.1,46.3
"Kenosha County, Wisconsin",79412,7.7,4.8,168413,39.2,37196,10.9,50.5
"Kewaunee County, Wisconsin",80085,4.1,1.6,20621,44.4,4343,2.3,49.0
"La Crosse County, Wisconsin",70704,4.8,3.0,120262,37.1,23592,1.4,50.7
"Lafayette County, Wisconsin",72091,7.1,2.5,16788,40.9,4169,4.3,48.8
"Langlade County, Wisconsin",57258,8.2,3.4,19473,49.0,3755,1.7,49.2
"Lincoln County, Wisconsin",67726,6.9,3.5,28403,49.2,5120,0.9,49.3
"Manitowoc County, Wisconsin",68611,6.3,2.1,81314,45.0,16692,3.7,49.6
"Marathon County, Wisconsin",76185,5.4,2.9,138067,41.2,31305,2.4,49.5
"Marinette County, Wisconsin",63401,6.3,3.9,41907,48.8,7968,1.5,49.3
"Marquette County, Wisconsin",63471,6.9,2.9,15706,50.5,2986,2.7,48.4
"Menominee County, Wisconsin",59528,18.3,11.2,4256,33.8,1307,3.3,48.3
"Milwaukee County, Wisconsin",62118,12.9,4.7,927656,35.4,221550,10.9,51.4
"Monroe County, Wisconsin",68213,8.7,2.8,46169,39.6,11742,4.5,48.6
"Oconto County, Wisconsin",75886,5.4,2.2,39329,47.4,7841,1.4,48.5
"Oneida County, Wisconsin",69621,4.4,2.2,38007,52.2,6450,1.1,49.2
"Outagamie County, Wisconsin",82857,4.2,3.0,191537,38.7,44423,3.5,49.8
"Ozaukee County, Wisconsin",96734,2.9,2.5,92345,44.0,19474,2.0,50.4
"Pepin County, Wisconsin",74536,5.1,2.2,7372,46.3,1624,1.7,48.8
"Pierce County, Wisconsin",88802,3.7,3.0,42351,38.4,8678,1.5,50.1
"Polk County, Wisconsin",76208,5.5,3.5,45327,46.5,9143,1.6,49.1
"Portage County, Wisconsin",73284,5.1,3.2,70375,38.1,13403,2.8,48.9
"Price County, Wisconsin",58720,8.4,2.8,14077,52.5,2514,1.1,48.2
"Racine County, Wisconsin",75331,7.2,4.2,196888,40.5,45142,11.8,50.2
