State,County,Median_Household_Income,Poverty_Rate,Unemployment_Rate,Population_Density,Median_Age,Average_Age,Minority_Percentage,Female_Percentage
illinois,vermilion county,0.3051755107522369,0.19677419354838707,0.202572347266881,0.0074262088024172135,0.4168421052631579,0.008359513515194874,0.0487012987012987,0.6930693069306931
illinois,wabash county,0.3002120789896311,0.14516129032258066,0.1414790996784566,0.001132777091989806,0.4547368421052631,0.0011849124389561106,0.005411255411255411,0.7227722772277227
illinois,warren county,0.36176534774798974,0.12096774193548387,0.16720257234726688,0.0016787561547030709,0.3642105263157895,0.0017904911505801113,0.09848484848484848,0.6897689768976898
illinois,washington county,0.423329808009759,0.07096774193548387,0.13183279742765272,0.0013849002113346146,0.48000000000000004,0.0013958443497464929,0.010822510822510822,0.6666666666666669
illinois,wayne county,0.2971735858136503,0.17419354838709677,0.10610932475884244,0.0016196600389323586,0.4568421052631579,0.0017540397835080408,0.004329004329004329,0.6930693069306931
illinois,white county,0.2971176282965972,0.21129032258064515,0.12861736334405144,0.0013875402439979111,0.4842105263157894,0.001454166537061806,0.012987012987012986,0.712871287128713
illinois,whiteside county,0.36112743205358494,0.1338709677419355,0.14790996784565916,0.005599813898005181,0.46315789473684205,0.005906579520358331,0.11580086580086578,0.6897689768976898
illinois,will county,0.6032164380802095,0.08387096774193549,0.15434083601286172,0.07091604970287956,0.36842105263157887,0.0814590850415254,0.1753246753246753,0.6963696369636965
illinois,williamson county,0.36663924748331067,0.1629032258064516,0.13826366559485528,0.0067888439936667645,0.4210526315789473,0.007005952751251983,0.017316017316017316,0.6831683168316833
illinois,winnebago county,0.3601593670085671,0.1870967741935484,0.2315112540192926,0.028760718913386926,0.38526315789473686,0.0324417166941429,0.12987012987012986,0.7260726072607261
illinois,woodford county,0.4791586227735903,0.07741935483870968,0.09646302250803858,0.0038894788910603722,0.4021052631578947,0.004475255839995023,0.014069264069264068,0.6864686468646864
indiana,adams county,0.35324861365251503,0.12741935483870967,0.08681672025723473,0.0036505559350320455,0.248421052631579,0.005463330896761952,0.04761904761904762,0.6930693069306931
indiana,allen county,0.3852059516415138,0.14838709677419354,0.14790996784565916,0.03947336222273692,0.3115789473684211,0.04830146349808703,0.06818181818181818,0.7194719471947194
indiana,bartholomew county,0.449702585796863,0.14193548387096774,0.1189710610932476,0.008411347144698059,0.34315789473684216,0.009766536284176801,0.07251082251082251,0.6732673267326733
indiana,benton county,0.3458790086566279,0.14838709677419354,0.1157556270096463,0.0008798416549024441,0.3978947368421052,0.0010473692805374973,0.05844155844155844,0.6501650165016504
indiana,blackford county,0.2661339511043216,0.20483870967741935,0.17684887459807072,0.0012148211839876333,0.4757894736842105,0.0013467565087561045,0.014069264069264068,0.7293729372937295
indiana,boone county,0.5867985025768436,0.06774193548387097,0.09646302250803858,0.007390466821744893,0.35578947368421043,0.009119160004976827,0.02922077922077922,0.6963696369636965
indiana,brown county,0.40649778688020055,0.12096774193548387,0.10289389067524116,0.0015738656261959476,0.6210526315789473,0.0012568431366449966,0.010822510822510822,0.6930693069306931
indiana,carroll county,0.3581448963946572,0.07903225806451614,0.0932475884244373,0.002071410243509505,0.45263157894736833,0.0021773616597716883,0.03571428571428571,0.6633663366336635
indiana,cass county,0.3162998651423839,0.14838709677419354,0.10932475884244372,0.0038239857730670568,0.4147368421052632,0.004246827273010047,0.11580086580086578,0.6930693069306931
indiana,clark county,0.4045616567901649,0.10161290322580645,0.12218649517684886,0.012464711140318448,0.3873684210526315,0.013263437431957448,0.04761904761904762,0.7227722772277227
indiana,clay county,0.37869809240824365,0.11612903225806452,0.12540192926045016,0.002679430073810236,0.4168421052631579,0.0029851239540887742,0.00974025974025974,0.7095709570957096
indiana,clinton county,0.3563934261108966,0.08225806451612902,0.09967845659163987,0.0033430936694758308,0.31789473684210523,0.004332852499300134,0.1883116883116883,0.6963696369636965
indiana,crawford county,0.2741526632980241,0.2854838709677419,0.08360128617363344,0.001061191590927345,0.5094736842105263,0.0010847926840648232,0.0032467532467532465,0.6765676567656767
indiana,daviess county,0.38365033266743886,0.12096774193548387,0.05466237942122186,0.0033913250354399,0.28,0.004822272854521136,0.055194805194805185,0.6963696369636965
indiana,dearborn county,0.4627294957668138,0.08548387096774193,0.07395498392282958,0.005156694569442658,0.42947368421052623,0.0054900618992814705,0.014069264069264068,0.6963696369636965
indiana,decatur county,0.4153614575814042,0.10161290322580645,0.08360128617363344,0.0026773992794538546,0.39999999999999997,0.0030390719773554387,0.016233766233766232,0.6930693069306931
indiana,dekalb county,0.3921502795077977,0.12096774193548387,0.13183279742765272,0.004421140853561145,0.3578947368421052,0.005144988957665868,0.02056277056277056,0.6963696369636965
indiana,delaware county,0.3185773360864432,0.18064516129032257,0.19935691318327975,0.01137915001711452,0.3010526315789474,0.009950737192447665,0.025974025974025972,0.7491749174917494
indiana,dubois county,0.4024352711421489,0.09193548387096774,0.06752411575562701,0.004419008519486944,0.3936842105263158,0.005179496251827428,0.04004329004329004,0.6831683168316833
indiana,elkhart county,0.36717643964701996,0.14838709677419354,0.10932475884244372,0.02100095213793399,0.2968421052631579,0.02778420401878752,0.1341991341991342,0.7062706270627063
indiana,fayette county,0.3170496958708948,0.1903225806451613,0.13183279742765272,0.002370647791922373,0.4736842105263157,0.0025457634763134157,0.010822510822510822,0.712871287128713
indiana,floyd county,0.43747027256906557,0.11129032258064517,0.12218649517684886,0.008170799553184626,0.3936842105263158,0.008808594357522785,0.022727272727272728,0.7293729372937295
indiana,fountain county,0.3498799711259212,0.14838709677419354,0.14469453376205788,0.0016757099631684981,0.4505263157894736,0.0017783406948894212,0.017316017316017316,0.6897689768976898
indiana,franklin county,0.4459926024162456,0.08225806451612902,0.10289389067524116,0.002323837982007771,0.4399999999999999,0.00252049052847678,0.008658008658008658,0.7029702970297029
indiana,fulton county,0.3518496757261887,0.15000000000000002,0.2379421221864952,0.002068160972539294,0.4378947368421053,0.002345037948303213,0.055194805194805185,0.6732673267326733
indiana,gibson county,0.3791849228066052,0.10483870967741936,0.0932475884244373,0.0033450229241143935,0.40842105263157885,0.0038434321440791314,0.016233766233766232,0.6666666666666669
indiana,grant county,0.30220976234842506,0.23709677419354838,0.21543408360128616,0.006735535641811741,0.3768421052631578,0.006887850321938474,0.04004329004329004,0.7557755775577558
indiana,greene county,0.3343629516471095,0.17419354838709677,0.2057877813504823,0.0031386942175059955,0.4568421052631579,0.0032470877787800553,0.01515151515151515,0.6666666666666669
indiana,hamilton county,0.660058083902701,0.04516129032258064,0.090032154340836,0.03626318404388628,0.34947368421052627,0.04492169274316464,0.0303030303030303,0.7194719471947194
indiana,hancock county,0.5110376202387148,0.043548387096774194,0.08681672025723473,0.008323210669631084,0.3957894736842106,0.00928100407477682,0.01515151515151515,0.6963696369636965
indiana,harrison county,0.4055129345800668,0.09193548387096774,0.12218649517684886,0.004035391465566409,0.4547368421052631,0.004322160098292327,0.01948051948051948,0.6831683168316833
indiana,hendricks county,0.5595080215100695,0.06290322580645161,0.08038585209003216,0.018209726834804933,0.36210526315789476,0.02148686584341659,0.02380952380952381,0.6864686468646864
indiana,henry county,0.3365508905638839,0.14838709677419354,0.13183279742765272,0.00496051983461617,0.4357894736842105,0.004832965255528943,0.017316017316017316,0.6039603960396039
indiana,howard county,0.34971209857476204,0.13709677419354838,0.1832797427652733,0.008485369598988176,0.4126315789473684,0.00933398006158823,0.027056277056277056,0.7392739273927393
indiana,huntington county,0.3510438874806247,0.0967741935483871,0.10289389067524116,0.0037279292000101947,0.40842105263157885,0.003887659802793244,0.021645021645021644,0.6897689768976898
indiana,jackson county,0.39286653572607677,0.12419354838709677,0.09967845659163987,0.004698851981796366,0.36631578947368415,0.0056650284612274095,0.08116883116883117,0.6600660066006602
indiana,jasper county,0.44561209130028484,0.08548387096774193,0.12540192926045016,0.0033665493442920414,0.4210526315789473,0.003747200535008865,0.051948051948051945,0.6996699669966998
indiana,jay county,0.30280850778089274,0.14193548387096774,0.12218649517684886,0.002054960809222812,0.3831578947368421,0.002534099038850353,0.04329004329004329,0.6831683168316833
indiana,jefferson county,0.33567235754615093,0.15000000000000002,0.13183279742765272,0.0033539584192824735,0.42526315789473684,0.003221328812715792,0.027056277056277056,0.7557755775577558
indiana,jennings county,0.3831746937724879,0.13548387096774195,0.13826366559485528,0.002796505368455651,0.3936842105263158,0.00311003063858907,0.032467532467532464,0.6666666666666669
indiana,johnson county,0.4881006339986682,0.08709677419354839,0.09646302250803858,0.01664642133926217,0.35157894736842105,0.019469404180534385,0.025974025974025972,0.7095709570957096
indiana,knox county,0.3293827326293878,0.15483870967741936,0.08038585209003216,0.003662029923145603,0.3726315789473684,0.0038035786494136675,0.016233766233766232,0.6666666666666669
indiana,kosciusko county,0.41364915755958076,0.1064516129032258,0.0932475884244373,0.008155060896922667,0.37052631578947365,0.009263993436809854,0.06926406926406926,0.6930693069306931
indiana,lagrange county,0.4685938435539738,0.09032258064516129,0.10932475884244372,0.004117740176717694,0.23368421052631577,0.006316292886248406,0.04004329004329004,0.6666666666666669
indiana,lake county,0.3860229313904883,0.18064516129032257,0.202572347266881,0.050662937586683186,0.3831578947368421,0.05664834053936359,0.170995670995671,0.735973597359736
indiana,laporte county,0.39423189914217127,0.1564516129032258,0.1414790996784566,0.011382399288084731,0.40842105263157885,0.011642566642819372,0.05411255411255411,0.6336633663366338
indiana,lawrence county,0.36680712003446986,0.12580645161290321,0.10932475884244372,0.004572739652265051,0.4652631578947368,0.004679383495598619,0.017316017316017316,0.712871287128713
indiana,madison county,0.3504731208066836,0.1532258064516129,0.1832797427652733,0.013292158300826239,0.40842105263157885,0.013722724657065538,0.03896103896103896,0.67986798679868
indiana,marion county,0.3550504457016233,0.17903225806451611,0.16398713826366557,0.09867416544252075,0.271578947368421,0.11841834116146692,0.09415584415584415,0.745874587458746
indiana,marshall county,0.3807405417806801,0.11129032258064517,0.090032154340836,0.004689307248321371,0.3831578947368421,0.005558104451149336,0.09090909090909091,0.6732673267326733
indiana,martin county,0.36565439518317694,0.15483870967741936,0.06752411575562701,0.0009962061715231253,0.42947368421052623,0.0010629218638215808,0.008658008658008658,0.6435643564356436
indiana,miami county,0.34206830174531494,0.18225806451612905,0.2090032154340836,0.003627912577958388,0.4126315789473684,0.0036568011446701295,0.022727272727272728,0.5544554455445544
indiana,monroe county,0.35461397706860953,0.14193548387096774,0.17684887459807072,0.014193120217035055,0.21052631578947364,0.01085035693178637,0.02489177489177489,0.6963696369636965
indiana,montgomery county,0.3725147867738813,0.12258064516129032,0.12218649517684886,0.003869881725521287,0.391578947368421,0.00429299900463467,0.045454545454545456,0.6633663366336635
indiana,morgan county,0.44255681086918813,0.0967741935483871,0.12218649517684886,0.00732700449810796,0.42526315789473684,0.007811284954430931,0.010822510822510822,0.6996699669966998
indiana,newton county,0.38384618397712456,0.18225806451612905,0.2797427652733119,0.0014028727413885943,0.4547368421052631,0.0014162571153068524,0.05735930735930735,0.6567656765676568
indiana,noble county,0.3967835619197905,0.12580645161290321,0.09967845659163987,0.00481034259196173,0.38105263157894737,0.005626147003017201,0.10606060606060606,0.6765676567656767
indiana,ohio county,0.3801865623618549,0.11935483870967742,0.03858520900321543,0.0006041613210236057,0.5178947368421052,0.0005958583470714486,0.0,0.7029702970297029
indiana,orange county,0.3623696889321627,0.1403225806451613,0.0932475884244373,0.002000637060189597,0.4547368421052631,0.002197774425332048,0.010822510822510822,0.6864686468646864
indiana,owen county,0.33342846111232355,0.1435483870967742,0.14790996784565916,0.0021720361038682265,0.503157894736842,0.002078213941335656,0.007575757575757575,0.6732673267326733
indiana,parke county,0.37366191587346886,0.2564516129032258,0.16720257234726688,0.0016554020196046795,0.44421052631578944,0.0017632741298329653,0.011904761904761906,0.7557755775577558
indiana,perry county,0.3418948334424505,0.15161290322580645,0.16398713826366557,0.0019470240891811157,0.4147368421052632,0.0019508771656972224,0.005411255411255411,0.5412541254125413
indiana,pike county,0.3707185504764783,0.11935483870967742,0.09967845659163987,0.00123309833319507,0.4652631578947368,0.0013141932875050547,0.016233766233766232,0.7029702970297029
indiana,porter county,0.48027217736294603,0.11612903225806452,0.1414790996784566,0.017678775650328892,0.40421052631578946,0.018295184142586084,0.08982683982683982,0.7095709570957096
indiana,posey county,0.4427582579305791,0.12258064516129032,0.07395498392282958,0.0025506777116156257,0.4568421052631579,0.0027085795825686648,0.006493506493506493,0.6864686468646864
indiana,pulaski county,0.3354988892432865,0.11774193548387096,0.090032154340836,0.0012588894215211199,0.44210526315789467,0.0013195394880089583,0.03463203463203463,0.7029702970297029
indiana,putnam county,0.4262955564135708,0.07580645161290323,0.06752411575562701,0.003761843465761772,0.3578947368421052,0.003443925160969237,0.012987012987012986,0.6006600660066008
indiana,randolph county,0.3420179399799672,0.20806451612903226,0.17363344051446947,0.002475741399865135,0.4357894736842105,0.0027061494914305266,0.03354978354978355,0.6930693069306931
indiana,ripley county,0.39776841421992426,0.12096774193548387,0.10289389067524116,0.002944245657882432,0.41052631578947363,0.0033447774425332047,0.012987012987012986,0.6930693069306931
indiana,rush county,0.36032723955972623,0.1403225806451613,0.1832797427652733,0.0016947994301184878,0.44842105263157894,0.0018279145541074372,0.014069264069264068,0.6996699669966998
indiana,st. joseph county,0.36308034939873646,0.15806451612903227,0.1607717041800643,0.02767272083695534,0.3221052631578948,0.030891804566238454,0.08225108225108224,0.7260726072607261
indiana,scott county,0.30543291533068095,0.14677419354838708,0.10932475884244372,0.0024801076077313557,0.4168421052631579,0.0026799045071386357,0.017316017316017316,0.7095709570957096
indiana,shelby county,0.39898269233997546,0.15161290322580645,0.12861736334405144,0.004575481224646167,0.4168421052631579,0.0049486375937043145,0.04112554112554112,0.7062706270627063
indiana,spencer county,0.396682838389095,0.07258064516129033,0.10932475884244372,0.0020133295249169835,0.48000000000000004,0.002104458925627547,0.0303030303030303,0.6567656765676568
indiana,starke county,0.35215744206998045,0.18225806451612905,0.10932475884244372,0.0023615092173186547,0.431578947368421,0.002585130952751252,0.031385281385281384,0.67986798679868
indiana,steuben county,0.40000111915034103,0.1032258064516129,0.22829581993569129,0.003513781935129727,0.46736842105263154,0.0033603300258172883,0.03571428571428571,0.6303630363036304
indiana,sullivan county,0.3076824075162137,0.16129032258064516,0.16398713826366557,0.0021042075723650723,0.4189473684210525,0.0019401847646894148,0.00974025974025974,0.5478547854785479
indiana,switzerland county,0.3645520320972318,0.1403225806451613,0.13183279742765272,0.0010022985545922708,0.4357894736842105,0.0011528352359326884,0.0021645021645021645,0.6666666666666669
indiana,tippecanoe county,0.32803415646840917,0.1435483870967742,0.0932475884244373,0.01902407537171406,0.15578947368421056,0.018672820305452736,0.079004329004329,0.6534653465346534
indiana,tipton county,0.43819772029075527,0.13548387096774195,0.09646302250803858,0.0015521361265826614,0.48631578947368415,0.001537275653986127,0.022727272727272728,0.67986798679868
indiana,union county,0.4448622605717739,0.0967741935483871,0.16398713826366557,0.0007092549289663674,0.4694736842105263,0.0007061844847429158,0.0,0.712871287128713
indiana,vanderburgh county,0.3409939174178963,0.15483870967741936,0.1414790996784566,0.01826344134553123,0.36842105263157887,0.01903198777566954,0.02380952380952381,0.7326732673267329
indiana,vermillion county,0.33218060848204045,0.12903225806451613,0.19292604501607716,0.00156462551187441,0.44421052631578944,0.0016612103020311674,0.014069264069264068,0.67986798679868
indiana,vigo county,0.2939168583211626,0.2161290322580645,0.19614147909967844,0.010779253364239315,0.31578947368421045,0.010633106784036828,0.02056277056277056,0.6765676567656767
indiana,wabash county,0.382827757166759,0.12741935483870967,0.1157556270096463,0.0031333126124615837,0.4463157894736842,0.0031664087529938724,0.01515151515151515,0.7227722772277227
indiana,warren county,0.41763892852546347,0.14677419354838708,0.14790996784565916,0.0008555736623436809,0.46315789473684205,0.000912256213257022,0.006493506493506493,0.6996699669966998
indiana,warrick county,0.5317474973000498,0.06935483870967742,0.0932475884244373,0.006560176549138166,0.4189473684210525,0.007309228125291611,0.01515151515151515,0.7227722772277227
indiana,washington county,0.3433441331341246,0.11290322580645161,0.1157556270096463,0.0028557030239441824,0.4210526315789473,0.003152314224392672,0.00974025974025974,0.7029702970297029
indiana,wayne county,0.3170105256089577,0.21129032258064515,0.17041800643086816,0.006735535641811741,0.41052631578947363,0.007296105633145666,0.02922077922077922,0.7326732673267329
indiana,wells county,0.3902533196796992,0.07096774193548387,0.06752411575562701,0.0028652477574191773,0.3957894736842106,0.003391921210613083,0.02056277056277056,0.7095709570957096
indiana,white county,0.3701198050440106,0.08870967741935484,0.15434083601286172,0.0025045786797257574,0.44421052631578944,0.0028193917384677597,0.05411255411255411,0.67986798679868
indiana,whitley county,0.42410202174509115,0.1338709677419355,0.14469453376205788,0.0034873816084967624,0.42947368421052623,0.0038570406544527047,0.02056277056277056,0.6897689768976898
iowa,adair county,0.3703044648502857,0.08064516129032258,0.13504823151125403,0.0007542370239602257,0.4463157894736842,0.0008335212603813493,0.02380952380952381,0.67986798679868
iowa,adams county,0.3851443983727554,0.05806451612903226,0.0932475884244373,0.000365339904713098,0.5305263157894736,0.0003868705091915767,0.0032467532467532465,0.7062706270627063
iowa,allamakee county,0.36931961255015194,0.15161290322580645,0.1157556270096463,0.001421048350878212,0.4568421052631579,0.0016456577187470838,0.05952380952380952,0.6633663366336635
iowa,appanoose county,0.28620031671954654,0.17419354838709677,0.22186495176848875,0.0012386830176751202,0.5073684210526316,0.001273853774611963,0.008658008658008658,0.6897689768976898
iowa,audubon county,0.3030211463456943,0.11451612903225807,0.06109324758842443,0.000566490085712722,0.5473684210526315,0.0006070367663068835,0.01948051948051948,0.7161716171617163
iowa,benton county,0.47419519101098445,0.06774193548387097,0.07395498392282958,0.0026050014606488407,0.46105263157894727,0.002887434290335625,0.016233766233766232,0.6831683168316833
iowa,black hawk county,0.36137924088032364,0.14193548387096774,0.15434083601286172,0.013266164133064551,0.3010526315789474,0.013938516750132197,0.031385281385281384,0.7194719471947194
iowa,boone county,0.44621083673275247,0.0532258064516129,0.04180064308681672,0.0027035965266511805,0.4378947368421053,0.0027124677283896855,0.027056277056277056,0.6534653465346534
iowa,bremer county,0.4663667343752623,0.0661290322580645,0.1157556270096463,0.0025461084243137665,0.36210526315789476,0.002759125478241936,0.007575757575757575,0.6996699669966998
iowa,buchanan county,0.4388748062470972,0.07741935483870968,0.08681672025723473,0.002091921266508962,0.38947368421052625,0.002579784752247348,0.016233766233766232,0.67986798679868
iowa,buena vista county,0.3724756165119441,0.08548387096774193,0.1607717041800643,0.0020958813155039064,0.3010526315789474,0.002683306634732029,0.22727272727272727,0.6435643564356436
iowa,butler county,0.38974970202622167,0.12580645161290321,0.10932475884244372,0.0014477532966646336,0.4694736842105263,0.0015625486018227628,0.017316017316017316,0.7062706270627063
iowa,calhoun county,0.3742158952922941,0.09193548387096774,0.090032154340836,0.0009966123303944015,0.44842105263157894,0.0010459112258546144,0.01948051948051948,0.6237623762376238
iowa,carroll county,0.3834656728611638,0.09516129032258065,0.06752411575562701,0.002095170537479173,0.42947368421052623,0.0024232868829512583,0.017316017316017316,0.6765676567656767
iowa,cass county,0.34501726289401086,0.21451612903225808,0.03536977491961415,0.0013273271913311888,0.4757894736842105,0.0015017963233693117,0.025974025974025972,0.7062706270627063
iowa,cedar county,0.4425120448555457,0.06290322580645161,0.0932475884244373,0.0018667061723862128,0.47157894736842093,0.001921230053811938,0.02489177489177489,0.6996699669966998
iowa,cerro gordo county,0.36672877951059557,0.08870967741935484,0.08360128617363344,0.004340010619023689,0.4736842105263157,0.004356667392453887,0.045454545454545456,0.7095709570957096
iowa,cherokee county,0.36080287845467723,0.15483870967741936,0.09646302250803858,0.001172174502503614,0.48631578947368415,0.0012257379700768298,0.032467532467532464,0.6930693069306931
iowa,chickasaw county,0.4108456859552228,0.08870967741935484,0.05787781350482315,0.0012007071632107794,0.4652631578947368,0.001345784472300849,0.0303030303030303,0.6534653465346534
iowa,clarke county,0.3739137247002076,0.1338709677419355,0.13183279742765272,0.0009795536578007938,0.3578947368421052,0.0012024090951507046,0.16558441558441558,0.6468646864686469
iowa,clay county,0.3585869607793763,0.1064516129032258,0.12861736334405144,0.001665555991386589,0.42947368421052623,0.0018483273196677969,0.04329004329004329,0.712871287128713
iowa,clayton county,0.34876082078486015,0.12419354838709677,0.08360128617363344,0.001728815235587884,0.5263157894736842,0.001802155588043174,0.01515151515151515,0.6765676567656767
iowa,clinton county,0.36471430889668566,0.14838709677419354,0.12218649517684886,0.004705350523736788,0.44421052631578944,0.005118743973373977,0.022727272727272728,0.7161716171617163
iowa,crawford county,0.3639420951613535,0.21935483870967742,0.05466237942122186,0.0016496142556889912,0.34736842105263155,0.0020028811160533763,0.1688311688311688,0.6864686468646864
iowa,dallas county,0.5727195912862955,0.07096774193548387,0.0932475884244373,0.010569573846942888,0.303157894736842,0.013578863261687767,0.04653679653679653,0.7029702970297029
iowa,davis county,0.4448902393303004,0.08870967741935484,0.11254019292604502,0.0009223867966686443,0.3115789473684211,0.0013268297614233723,0.01515151515151515,0.66996699669967
iowa,decatur county,0.3197748269513785,0.1935483870967742,0.10289389067524116,0.0007743418880884062,0.3115789473684211,0.0008408115337957635,0.02489177489177489,0.6831683168316833
iowa,delaware county,0.4264242587027928,0.09838709677419354,0.06752411575562701,0.0017775543001410487,0.4757894736842105,0.001999965006687611,0.011904761904761906,0.6666666666666669
iowa,des moines county,0.33944948994723206,0.16774193548387098,0.10289389067524116,0.003914762280797327,0.4378947368421053,0.00410393791408753,0.02489177489177489,0.7161716171617163
iowa,dickinson county,0.41727520466461865,0.05,0.07717041800643086,0.0018075085168976813,0.5621052631578947,0.0016685005754455814,0.02056277056277056,0.6897689768976898
iowa,dubuque county,0.4248238737150755,0.08548387096774193,0.12218649517684886,0.010042785790897431,0.36631578947368415,0.010901874863914897,0.017316017316017316,0.7029702970297029
iowa,emmet county,0.3647366919035069,0.11129032258064517,0.06430868167202572,0.000941577803336453,0.46105263157894727,0.0008830951195993654,0.06926406926406926,0.6864686468646864
iowa,fayette county,0.32882875321056254,0.14516129032258066,0.12218649517684886,0.001964793539799457,0.4694736842105263,0.0020145455535164392,0.022727272727272728,0.67986798679868
iowa,floyd county,0.3609259849921939,0.10806451612903226,0.11254019292604502,0.0015697024977653646,0.48000000000000004,0.0017049519425176522,0.0303030303030303,0.6501650165016504
iowa,franklin county,0.3561584045392738,0.1693548387096774,0.12218649517684886,0.0010086955568148737,0.431578947368421,0.0011853984571837382,0.13528138528138528,0.6666666666666669
iowa,fremont county,0.41268668826626825,0.08387096774193549,0.03215434083601286,0.0006627497382052226,0.5263157894736842,0.0007003522660113845,0.025974025974025972,0.66996699669967
iowa,greene county,0.33103907513415815,0.11612903225806452,0.10289389067524116,0.0008812632109519115,0.4926315789473683,0.0008962176117453109,0.02380952380952381,0.6732673267326733
iowa,grundy county,0.46789997034251596,0.0661290322580645,0.0707395498392283,0.0012498523866352204,0.42315789473684207,0.0014177151699897353,0.006493506493506493,0.7029702970297029
iowa,guthrie county,0.4475538171420258,0.10806451612903226,0.10610932475884244,0.0010766256280358472,0.5284210526315789,0.0011076355407633209,0.018398268398268396,0.6963696369636965
iowa,hamilton county,0.4014951848556576,0.12419354838709677,0.12540192926045016,0.0015078648096135368,0.4378947368421053,0.0016942595415098448,0.08116883116883117,0.6732673267326733
iowa,hancock county,0.392888918732898,0.12903225806451613,0.0707395498392283,0.001083936487718822,0.4884210526315789,0.001108607577218576,0.05627705627705627,0.6534653465346534
iowa,hardin county,0.3631978601845479,0.07903225806451614,0.1189710610932476,0.0016942917315293923,0.5010526315789474,0.001563520638278018,0.04112554112554112,0.67986798679868
iowa,harrison county,0.43102396660455383,0.07580645161290323,0.090032154340836,0.0014826829595944017,0.431578947368421,0.0016412835546984355,0.018398268398268396,0.6633663366336635
iowa,henry county,0.36150794316954565,0.13548387096774195,0.0707395498392283,0.0020495792041784,0.4021052631578947,0.0020675215403278486,0.03463203463203463,0.6006600660066008
iowa,howard county,0.37679553682843986,0.1,0.05144694533762058,0.0009560979829845833,0.3768421052631578,0.001175678092631186,0.016233766233766232,0.6864686468646864
iowa,humboldt county,0.3748817897452254,0.16774193548387098,0.09967845659163987,0.00096767351081596,0.42947368421052623,0.0011013173038041618,0.022727272727272728,0.6930693069306931
iowa,ida county,0.3516426329130924,0.09838709677419354,0.06109324758842443,0.0007007255926695634,0.4399999999999999,0.0008252589505116799,0.03896103896103896,0.6831683168316833
iowa,iowa county,0.4039293368474654,0.0967741935483871,0.07717041800643086,0.0016758115028863171,0.4378947368421053,0.0018896388690161437,0.0303030303030303,0.6567656765676568
iowa,jackson county,0.40068380085838834,0.1032258064516129,0.15112540192926044,0.001968448969640944,0.48000000000000004,0.0020961966157578772,0.006493506493506493,0.6765676567656767
iowa,jasper county,0.3924188755896523,0.08387096774193549,0.15755627009646303,0.003840333667635931,0.4210526315789473,0.004073804783974618,0.01515151515151515,0.6171617161716173
iowa,jefferson county,0.3179729949022702,0.12096774193548387,0.17041800643086816,0.001587370408665887,0.4652631578947368,0.0013044729229525025,0.018398268398268396,0.6435643564356436
iowa,johnson county,0.41812016317211975,0.09838709677419354,0.1189710610932476,0.015722206827672783,0.1978947368421053,0.014714687859653488,0.03896103896103896,0.7029702970297029
iowa,jones county,0.40888717285836595,0.132258064516129,0.0932475884244373,0.0021075583830531025,0.4547368421052631,0.002111263180814333,0.016233766233766232,0.6072607260726073
iowa,keokuk county,0.3405350657780613,0.17419354838709677,0.1157556270096463,0.0010073755404832255,0.4505263157894736,0.0010993732308936515,0.01948051948051948,0.6468646864686469
iowa,kossuth county,0.3673946739635269,0.0967741935483871,0.06752411575562701,0.0014791290694707335,0.49684210526315786,0.0015800452580173566,0.02489177489177489,0.6666666666666669
iowa,lee county,0.3346427392323748,0.13548387096774195,0.12861736334405144,0.003364213930782202,0.4694736842105263,0.0034385789604653334,0.03463203463203463,0.6930693069306931
iowa,linn county,0.4276329410711388,0.1032258064516129,0.1189710610932476,0.023295242062056406,0.36,0.025386190083672898,0.0303030303030303,0.712871287128713
iowa,louisa county,0.4489079890547097,0.10161290322580645,0.12218649517684886,0.0010831241699762692,0.42947368421052623,0.0011674157827615166,0.1688311688311688,0.6534653465346534
iowa,lucas county,0.3800690515760435,0.2,0.12218649517684886,0.000877506241392605,0.46105263157894727,0.0009710644187999627,0.016233766233766232,0.6402640264026402
iowa,lyon county,0.40782398003435794,0.05,0.07717041800643086,0.0012229443614131608,0.35157894736842105,0.0016772489035428784,0.02922077922077922,0.6567656765676568
iowa,madison county,0.50105479919645,0.05161290322580645,0.08681672025723473,0.001697439462781784,0.4126315789473684,0.0020291261003452673,0.005411255411255411,0.6600660066006602
iowa,mahaska county,0.38621318694846873,0.11129032258064517,0.10610932475884244,0.0022340768714556925,0.3726315789473684,0.0025574279137764782,0.017316017316017316,0.6567656765676568
iowa,marion county,0.43679878236442893,0.07096774193548387,0.06109324758842443,0.003402392864682181,0.38526315789473686,0.0038128129957385923,0.018398268398268396,0.6864686468646864
iowa,marshall county,0.4072867878706486,0.12419354838709677,0.12861736334405144,0.004054277853080761,0.3642105263157895,0.004921906591184796,0.22294372294372294,0.6666666666666669
iowa,mills county,0.4913629572428612,0.03870967741935484,0.090032154340836,0.001474356702733236,0.4463157894736842,0.0016339932812840213,0.010822510822510822,0.7029702970297029
iowa,mitchell county,0.3844505251612975,0.08064516129032258,0.028938906752411574,0.001066674735689576,0.4378947368421053,0.001231570188808361,0.007575757575757575,0.7029702970297029
iowa,monona county,0.35221899533873885,0.0935483870967742,0.06752411575562701,0.0008708046200165449,0.4905263157894737,0.0009389872157765405,0.021645021645021644,0.745874587458746
iowa,monroe county,0.4057927221653321,0.06774193548387097,0.0932475884244373,0.0007618525027966576,0.4357894736842105,0.0008481018072101776,0.006493506493506493,0.6831683168316833
